timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-13 21:38:18,b'Warming up my seats \xe2\x80\x94 in my #Tesla \xe2\x80\x94 from my Tesla app \xe2\x80\x94 because I want a warm cab &amp; heinie when I get in. \xf0\x9f\x94\xa5\xf0\x9f\x9a\x98\xe2\x99\xa5\xef\xb8\x8f https://t.co/IrsbyYIgtO',b'Kristennetten',['Tesla'],20259
2020-10-13 21:15:57,"b'Auto Analysts Will Never Understand the True Tesla $TSLA Valuation, Cathie Wood of Ark Invest Explains  #Tesla  https://t.co/iRs0FYbNyT'",b'EvaFoxU',['Tesla'],11149
