timestamp,tweet_text,username,all_hashtags,followers_count
2020-10-11 17:34:22,"b""Daimler's labor chief urges European lawmakers to promote EV charging https://t.co/HwYTHXHYYk via @AutoNewsEurope  #EUGreenDeal #ClimateActionNow #ElectricCar #ElectricCars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Mercedes #BMW #PSA #Renault #Citroen #Peugeot #Fiat #Volvo""",b'AlexWitzleben',"['EUGreenDeal', 'ClimateActionNow', 'ElectricCar', 'ElectricCars', 'ElectricVehicles', 'EVs', 'Tesla', 'cars', 'autos', 'VW', 'Mercedes', 'BMW', 'PSA', 'Renault', 'Citroen', 'Peugeot', 'Fiat', 'Volvo']",11508
2020-10-11 17:33:28,b'RTL Today - Next gen industry: Canada announces Can$590 mn investment in Ford electric car plant https://t.co/fjRSx0lNUc  #Canada #EUGreenDeal #ClimateActionNow #ElectricCar #ElectricCars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Mercedes #BMW #PSA #Renault #Citroen #Ford',b'AlexWitzleben',"['Canada', 'EUGreenDeal', 'ClimateActionNow', 'ElectricCar', 'ElectricCars', 'ElectricVehicles', 'EVs', 'Tesla', 'cars', 'autos', 'VW', 'Mercedes', 'BMW', 'PSA', 'Renault', 'Citroen', 'Ford']",11508
2020-10-11 17:32:30,b'France ups the ante by increasing penalty tax on carbon emissions by cars https://t.co/OaLrtbQueN #Merkel #Macron #EUGreenDeal #ClimateActionNow #ElectricCar #ElectricCars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Mercedes #BMW #PSA #Renault #Citroen #SUVs #Fiat #Volvo',b'AlexWitzleben',"['Merkel', 'Macron', 'EUGreenDeal', 'ClimateActionNow', 'ElectricCar', 'ElectricCars', 'ElectricVehicles', 'EVs', 'Tesla', 'cars', 'autos', 'VW', 'Mercedes', 'BMW', 'PSA', 'Renault', 'Citroen', 'SUVs', 'Fiat', 'Volvo']",11508
2020-10-11 17:31:02,b'European new car sales fall by 17.6% year-on-year in August: ACEA https://t.co/yrM1EvskcA via @ETAuto #EUGreenDeal #ClimateActionNow #ElectricCar #ElectricCars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Mercedes #BMW #PSA #Renault #Citroen #Peugeot #Fiat #Volvo #Opel',b'AlexWitzleben',"['EUGreenDeal', 'ClimateActionNow', 'ElectricCar', 'ElectricCars', 'ElectricVehicles', 'EVs', 'Tesla', 'cars', 'autos', 'VW', 'Mercedes', 'BMW', 'PSA', 'Renault', 'Citroen', 'Peugeot', 'Fiat', 'Volvo', 'Opel']",11508
2020-10-11 16:36:45,b'Revealed: The most popular electric cars in the world #ElectricVehicles #ElectricCar https://t.co/GinOXbvk7q',b'NuneatonNews',"['ElectricVehicles', 'ElectricCar']",8190
2020-10-11 16:36:38,b'Revealed: The most popular electric cars in the world #ElectricVehicles #ElectricCar https://t.co/HmGHGr1G3R',b'live_coventry',"['ElectricVehicles', 'ElectricCar']",86844
2020-10-11 15:00:16,"b'Twitter, shall I get a #Tesla? In Dubai? Any advice from owners? Model X #ElectricVehicles #electriccar'",b'BellaKay',"['Tesla', 'ElectricVehicles', 'electriccar']",5273
2020-10-11 14:30:00,b'5 Best #ElectricCar Friendly Hotels in #Istanbul by Billy Briliant https://t.co/0ydlTk2sst https://t.co/6OehDgYgS6',b'EarthAccounting',"['ElectricCar', 'Istanbul']",22625
2020-10-11 13:01:22,b'If anyone wants to switch to Octopus Energy and receive \xc2\xa3100 credit you have until the 15th of October to use my referral code https://t.co/cDoEmpYRO1 #OctopusEnergy #EV #ElectricCar #climate #Energy',b'mwt2008',"['OctopusEnergy', 'EV', 'ElectricCar', 'climate', 'Energy']",5511
2020-10-11 12:05:58,b'Are any of my followers @octopus_energy customers and want to share their time limited promotion \xc2\xa3100 referral code?   I want to switch to Octopus Go from Bulb Economy 7. #EV #ElectricCar \xe2\xac\x87\xef\xb8\x8f https://t.co/0oBHAjN6QK',b'mwt2008',"['EV', 'ElectricCar']",5511
2020-10-11 08:40:00,b'Hydrogen Fuel Cell technology used in the car eliminates the use of fossil fuels.  Read more: https://t.co/Gcpq3nXFfT  #Automobile #FossilFuels #ElectricCar #HydrogenFuel #Opoyi',b'Opoyis',"['Automobile', 'FossilFuels', 'ElectricCar', 'HydrogenFuel', 'Opoyi']",5987
